county,account_number,name,street,city,state,zip,phone,materials,lat,lng,google_place_id,hours_mon,hours_tue,hours_wed,hours_thu,hours_fri,hours_sat,hours_sun,drop_off_notes,raw_json
San Diego,207549,uBreakiFix,2668-A Del Mar Heights Rd,Del Mar,CA,92014,185-836-9002,rechargeable;cellphones,32.949816,-117.2464901,ChIJscLVhKEI3IARAIiiwKUXFb4,,,,,,,,,"{""businessName"": ""uBreakiFix"", ""accountNumber"": ""207549"", ""acceptedMaterials"": ""rechargeable;cellphones"", ""addressStreet"": ""2668-A Del Mar Heights Rd"", ""addressCity"": ""Del Mar"", ""addressStateProvince"": ""CA"", ""addressZIP"": ""92014"", ""addressLatitude"": ""32.949816"", ""addressLongitude"": ""-117.2464901"", ""mainPhone"": ""185-836-9002"", ""googlePlaceID"": ""ChIJscLVhKEI3IARAIiiwKUXFb4"", ""hoursMon"": """", ""hoursTue"": """", ""hoursWed"": """", ""hoursThu"": """", ""hoursFri"": """", ""hoursSat"": """", ""hoursSun"": """", ""dropOffNotes"": """"}"
San Diego,206798,uBreakiFix,11885 Carmel Mountain Rd Suite 905,San Diego,CA,92128,858-649-6071,rechargeable;cellphones,32.981493,-117.0751234,ChIJbaQxFQH624AR4tBN1FQ4ABs,,,,,,,,,"{""businessName"": ""uBreakiFix"", ""accountNumber"": ""206798"", ""acceptedMaterials"": ""rechargeable;cellphones"", ""addressStreet"": ""11885 Carmel Mountain Rd Suite 905"", ""addressCity"": ""San Diego"", ""addressStateProvince"": ""CA"", ""addressZIP"": ""92128"", ""addressLatitude"": ""32.981493"", ""addressLongitude"": ""-117.0751234"", ""mainPhone"": ""858-649-6071"", ""googlePlaceID"": ""ChIJbaQxFQH624AR4tBN1FQ4ABs"", ""hoursMon"": """", ""hoursTue"": """", ""hoursWed"": """", ""hoursThu"": """", ""hoursFri"": """", ""hoursSat"": """", ""hoursSun"": """", ""dropOffNotes"": """"}"
San Diego,41887,The Home Depot,12185 Carmel Mountain Rd,San Diego,CA,92128-4608,858-592-9600,rechargeable,32.9846353,-117.0748113,ChIJgWBHowD624ARu9Mfgek4vvI,,,,,,,,,"{""businessName"": ""The Home Depot"", ""accountNumber"": ""41887"", ""acceptedMaterials"": ""rechargeable"", ""addressStreet"": ""12185 Carmel Mountain Rd"", ""addressCity"": ""San Diego"", ""addressStateProvince"": ""CA"", ""addressZIP"": ""92128-4608"", ""addressLatitude"": ""32.9846353"", ""addressLongitude"": ""-117.0748113"", ""mainPhone"": ""858-592-9600"", ""googlePlaceID"": ""ChIJgWBHowD624ARu9Mfgek4vvI"", ""hoursMon"": """", ""hoursTue"": """", ""hoursWed"": """", ""hoursThu"": """", ""hoursFri"": """", ""hoursSat"": """", ""hoursSun"": """", ""dropOffNotes"": """"}"
San Diego,77885,The Home Depot,12175 Tech Center Dr,Poway,CA,92064-7156,185-851-3008,rechargeable,32.9374728,-117.0351719,ChIJn69eKqf724ARQ4IFq2G0kIo,,,,,,,,,"{""businessName"": ""The Home Depot"", ""accountNumber"": ""77885"", ""acceptedMaterials"": ""rechargeable"", ""addressStreet"": ""12175 Tech Center Dr"", ""addressCity"": ""Poway"", ""addressStateProvince"": ""CA"", ""addressZIP"": ""92064-7156"", ""addressLatitude"": ""32.9374728"", ""addressLongitude"": ""-117.0351719"", ""mainPhone"": ""185-851-3008"", ""googlePlaceID"": ""ChIJn69eKqf724ARQ4IFq2G0kIo"", ""hoursMon"": """", ""hoursTue"": """", ""hoursWed"": """", ""hoursThu"": """", ""hoursFri"": """", ""hoursSat"": """", ""hoursSun"": """", ""dropOffNotes"": """"}"
San Diego,162670,Lowe's,13750 Poway Rd,Poway,CA,92064-4706,185-839-1263,rechargeable;cellphones;highenergybattery,32.9570309,-117.033232,ChIJA2QsklX624AR32idoXoglXc,,,,,,,,,"{""businessName"": ""Lowe's"", ""accountNumber"": ""162670"", ""acceptedMaterials"": ""rechargeable;cellphones;highenergybattery"", ""addressStreet"": ""13750 Poway Rd"", ""addressCity"": ""Poway"", ""addressStateProvince"": ""CA"", ""addressZIP"": ""92064-4706"", ""addressLatitude"": ""32.9570309"", ""addressLongitude"": ""-117.033232"", ""mainPhone"": ""185-839-1263"", ""googlePlaceID"": ""ChIJA2QsklX624AR32idoXoglXc"", ""hoursMon"": """", ""hoursTue"": """", ""hoursWed"": """", ""hoursThu"": """", ""hoursFri"": """", ""hoursSat"": """", ""hoursSun"": """", ""dropOffNotes"": """"}"
San Diego,214722,Epic Cycles,115 N Hwy 101,Solana Beach,CA,92075,858-925-7230,ebike,32.9925267,-117.2721437,ChIJOxzB6s0O3IARMnUs6PDG7M8,,,,,,,,,"{""businessName"": ""Epic Cycles"", ""accountNumber"": ""214722"", ""acceptedMaterials"": ""ebike"", ""addressStreet"": ""115 N Hwy 101"", ""addressCity"": ""Solana Beach"", ""addressStateProvince"": ""CA"", ""addressZIP"": ""92075"", ""addressLatitude"": ""32.9925267"", ""addressLongitude"": ""-117.2721437"", ""mainPhone"": ""858-925-7230"", ""googlePlaceID"": ""ChIJOxzB6s0O3IARMnUs6PDG7M8"", ""hoursMon"": """", ""hoursTue"": """", ""hoursWed"": """", ""hoursThu"": """", ""hoursFri"": """", ""hoursSat"": """", ""hoursSun"": """", ""dropOffNotes"": """"}"
San Diego,220807,Pedego La Jolla,"5702 La Jolla Blvd., Ste 101",La Jolla,CA,92037,858-291-8845,ebike,32.8157931,-117.2710772,ChIJp4pW5tQD3IARJf1Qicgkghc,,,,,,,,,"{""businessName"": ""Pedego La Jolla"", ""accountNumber"": ""220807"", ""acceptedMaterials"": ""ebike"", ""addressStreet"": ""5702 La Jolla Blvd., Ste 101"", ""addressCity"": ""La Jolla"", ""addressStateProvince"": ""CA"", ""addressZIP"": ""92037"", ""addressLatitude"": ""32.8157931"", ""addressLongitude"": ""-117.2710772"", ""mainPhone"": ""858-291-8845"", ""googlePlaceID"": ""ChIJp4pW5tQD3IARJf1Qicgkghc"", ""hoursMon"": """", ""hoursTue"": """", ""hoursWed"": """", ""hoursThu"": """", ""hoursFri"": """", ""hoursSat"": """", ""hoursSun"": """", ""dropOffNotes"": """"}"
San Diego,121989,San Carlos Ace Hardware,7375 Jackson Dr,San Diego,CA,92119-2316,161-946-1970,rechargeable;cellphones,32.8027002,-117.0435492,ChIJrZlHe0hW2YARRC_xJKxA4NA,,,,,,,,,"{""businessName"": ""San Carlos Ace Hardware"", ""accountNumber"": ""121989"", ""acceptedMaterials"": ""rechargeable;cellphones"", ""addressStreet"": ""7375 Jackson Dr"", ""addressCity"": ""San Diego"", ""addressStateProvince"": ""CA"", ""addressZIP"": ""92119-2316"", ""addressLatitude"": ""32.8027002"", ""addressLongitude"": ""-117.0435492"", ""mainPhone"": ""161-946-1970"", ""googlePlaceID"": ""ChIJrZlHe0hW2YARRC_xJKxA4NA"", ""hoursMon"": """", ""hoursTue"": """", ""hoursWed"": """", ""hoursThu"": """", ""hoursFri"": """", ""hoursSat"": """", ""hoursSun"": """", ""dropOffNotes"": """"}"
San Diego,220274,San Diego Cyclery,910 Grand Ave,San Diego,CA,92109,858-220-6187,ebike,32.7956666,-117.2524093,ChIJAfN2_OwB3IARnoV1IbsdG5c,,,,,,,,,"{""businessName"": ""San Diego Cyclery"", ""accountNumber"": ""220274"", ""acceptedMaterials"": ""ebike"", ""addressStreet"": ""910 Grand Ave"", ""addressCity"": ""San Diego"", ""addressStateProvince"": ""CA"", ""addressZIP"": ""92109"", ""addressLatitude"": ""32.7956666"", ""addressLongitude"": ""-117.2524093"", ""mainPhone"": ""858-220-6187"", ""googlePlaceID"": ""ChIJAfN2_OwB3IARnoV1IbsdG5c"", ""hoursMon"": """", ""hoursTue"": """", ""hoursWed"": """", ""hoursThu"": """", ""hoursFri"": """", ""hoursSat"": """", ""hoursSun"": """", ""dropOffNotes"": """"}"
San Diego,72876,Lowe's,9416 Mission Gorge Rd,Santee,CA,92071-3847,161-921-2410,rechargeable;cellphones,32.8399261,-116.9922325,ChIJrQ73Zlb924AR5w7DqMJgHZg,,,,,,,,,"{""businessName"": ""Lowe's"", ""accountNumber"": ""72876"", ""acceptedMaterials"": ""rechargeable;cellphones"", ""addressStreet"": ""9416 Mission Gorge Rd"", ""addressCity"": ""Santee"", ""addressStateProvince"": ""CA"", ""addressZIP"": ""92071-3847"", ""addressLatitude"": ""32.8399261"", ""addressLongitude"": ""-116.9922325"", ""mainPhone"": ""161-921-2410"", ""googlePlaceID"": ""ChIJrQ73Zlb924AR5w7DqMJgHZg"", ""hoursMon"": """", ""hoursTue"": """", ""hoursWed"": """", ""hoursThu"": """", ""hoursFri"": """", ""hoursSat"": """", ""hoursSun"": """", ""dropOffNotes"": """"}"
San Diego,220545,Pedego Santee,50 Town Center Parkway,Santee,CA,92071,619-738-2500,ebike,32.8395987,-116.9888064,ChIJZwpJmFX924ARP6gjruIxdvk,,,,,,,,,"{""businessName"": ""Pedego Santee"", ""accountNumber"": ""220545"", ""acceptedMaterials"": ""ebike"", ""addressStreet"": ""50 Town Center Parkway"", ""addressCity"": ""Santee"", ""addressStateProvince"": ""CA"", ""addressZIP"": ""92071"", ""addressLatitude"": ""32.8395987"", ""addressLongitude"": ""-116.9888064"", ""mainPhone"": ""619-738-2500"", ""googlePlaceID"": ""ChIJZwpJmFX924ARP6gjruIxdvk"", ""hoursMon"": """", ""hoursTue"": """", ""hoursWed"": """", ""hoursThu"": """", ""hoursFri"": """", ""hoursSat"": """", ""hoursSun"": """", ""dropOffNotes"": """"}"
San Diego,41868,The Home Depot,255 Town Center Pkwy,Santee,CA,92071-5804,161-925-8960,rechargeable,32.8408328,-116.9850846,ChIJN4vjtari24ARpazkGNOsuRk,,,,,,,,,"{""businessName"": ""The Home Depot"", ""accountNumber"": ""41868"", ""acceptedMaterials"": ""rechargeable"", ""addressStreet"": ""255 Town Center Pkwy"", ""addressCity"": ""Santee"", ""addressStateProvince"": ""CA"", ""addressZIP"": ""92071-5804"", ""addressLatitude"": ""32.8408328"", ""addressLongitude"": ""-116.9850846"", ""mainPhone"": ""161-925-8960"", ""googlePlaceID"": ""ChIJN4vjtari24ARpazkGNOsuRk"", ""hoursMon"": """", ""hoursTue"": """", ""hoursWed"": """", ""hoursThu"": """", ""hoursFri"": """", ""hoursSat"": """", ""hoursSun"": """", ""dropOffNotes"": """"}"
San Diego,208045,Trek Bicycle La Mesa,8495 Fletcher Parkway,La Mesa,CA,91942,619-668-8787,ebike,32.7793339,-117.0151335,ChIJk7mO8BFX2YARgq6if8JNQ_8,,,,,,,,,"{""businessName"": ""Trek Bicycle La Mesa"", ""accountNumber"": ""208045"", ""acceptedMaterials"": ""ebike"", ""addressStreet"": ""8495 Fletcher Parkway"", ""addressCity"": ""La Mesa"", ""addressStateProvince"": ""CA"", ""addressZIP"": ""91942"", ""addressLatitude"": ""32.7793339"", ""addressLongitude"": ""-117.0151335"", ""mainPhone"": ""619-668-8787"", ""googlePlaceID"": ""ChIJk7mO8BFX2YARgq6if8JNQ_8"", ""hoursMon"": """", ""hoursTue"": """", ""hoursWed"": """", ""hoursThu"": """", ""hoursFri"": """", ""hoursSat"": """", ""hoursSun"": """", ""dropOffNotes"": """"}"
San Diego,208810,Trek Bicycle Encinitas,1010 S. Coast Hwy 101,Encinitas,CA,92024,760-632-0006,ebike,33.0389284,-117.2934208,ChIJ31C7ekAM3IAR8MOQcpnvH7Q,,,,,,,,,"{""businessName"": ""Trek Bicycle Encinitas"", ""accountNumber"": ""208810"", ""acceptedMaterials"": ""ebike"", ""addressStreet"": ""1010 S. Coast Hwy 101 "", ""addressCity"": ""Encinitas"", ""addressStateProvince"": ""CA"", ""addressZIP"": ""92024"", ""addressLatitude"": ""33.0389284"", ""addressLongitude"": ""-117.2934208"", ""mainPhone"": ""760-632-0006"", ""googlePlaceID"": ""ChIJ31C7ekAM3IAR8MOQcpnvH7Q"", ""hoursMon"": """", ""hoursTue"": """", ""hoursWed"": """", ""hoursThu"": """", ""hoursFri"": """", ""hoursSat"": """", ""hoursSun"": """", ""dropOffNotes"": """"}"
San Diego,216421,Charlie's Electric Bike,710 S Coast Hwy 101,Encinitas,CA,92024,760-782-5467,ebike,33.0431076,-117.2937193,ChIJVaqKg0EM3IARSFfUThRUoMQ,,,,,,,,,"{""businessName"": ""Charlie's Electric Bike"", ""accountNumber"": ""216421"", ""acceptedMaterials"": ""ebike"", ""addressStreet"": ""710 S Coast Hwy 101"", ""addressCity"": ""Encinitas"", ""addressStateProvince"": ""CA"", ""addressZIP"": ""92024"", ""addressLatitude"": ""33.0431076"", ""addressLongitude"": ""-117.2937193"", ""mainPhone"": ""760-782-5467"", ""googlePlaceID"": ""ChIJVaqKg0EM3IARSFfUThRUoMQ"", ""hoursMon"": """", ""hoursTue"": """", ""hoursWed"": """", ""hoursThu"": """", ""hoursFri"": """", ""hoursSat"": """", ""hoursSun"": """", ""dropOffNotes"": """"}"
San Diego,41886,The Home Depot,1001 N El Camino Real,Encinitas,CA,92024-1300,176-094-3960,rechargeable,33.0646648,-117.2611817,ChIJqTPxMYIL3IARIoO-swA3y5w,,,,,,,,,"{""businessName"": ""The Home Depot"", ""accountNumber"": ""41886"", ""acceptedMaterials"": ""rechargeable"", ""addressStreet"": ""1001 N El Camino Real"", ""addressCity"": ""Encinitas"", ""addressStateProvince"": ""CA"", ""addressZIP"": ""92024-1300"", ""addressLatitude"": ""33.0646648"", ""addressLongitude"": ""-117.2611817"", ""mainPhone"": ""176-094-3960"", ""googlePlaceID"": ""ChIJqTPxMYIL3IARIoO-swA3y5w"", ""hoursMon"": """", ""hoursTue"": """", ""hoursWed"": """", ""hoursThu"": """", ""hoursFri"": """", ""hoursSat"": """", ""hoursSun"": """", ""dropOffNotes"": """"}"
San Diego,41869,The Home Depot,298 Fletcher Pkwy,El Cajon,CA,92020-2506,161-940-1026,rechargeable,32.8090067,-116.9650057,ChIJ13zOWDZY2YARBEBpd6LIauY,,,,,,,,,"{""businessName"": ""The Home Depot"", ""accountNumber"": ""41869"", ""acceptedMaterials"": ""rechargeable"", ""addressStreet"": ""298 Fletcher Pkwy"", ""addressCity"": ""El Cajon"", ""addressStateProvince"": ""CA"", ""addressZIP"": ""92020-2506"", ""addressLatitude"": ""32.8090067"", ""addressLongitude"": ""-116.9650057"", ""mainPhone"": ""161-940-1026"", ""googlePlaceID"": ""ChIJ13zOWDZY2YARBEBpd6LIauY"", ""hoursMon"": """", ""hoursTue"": """", ""hoursWed"": """", ""hoursThu"": """", ""hoursFri"": """", ""hoursSat"": """", ""hoursSun"": """", ""dropOffNotes"": """"}"
San Diego,210794,REI - Carlsbad,3415 Via Montebello,Carlsbad,CA,92009,760-944-9020,ebike,33.0811886,-117.233822,ChIJCYPynw8L3IAR_LVLVyiXiKk,,,,,,,,,"{""businessName"": ""REI - Carlsbad"", ""accountNumber"": ""210794"", ""acceptedMaterials"": ""ebike"", ""addressStreet"": ""3415 Via Montebello"", ""addressCity"": ""Carlsbad"", ""addressStateProvince"": ""CA"", ""addressZIP"": ""92009"", ""addressLatitude"": ""33.0811886"", ""addressLongitude"": ""-117.233822"", ""mainPhone"": ""760-944-9020"", ""googlePlaceID"": ""ChIJCYPynw8L3IAR_LVLVyiXiKk"", ""hoursMon"": """", ""hoursTue"": """", ""hoursWed"": """", ""hoursThu"": """", ""hoursFri"": """", ""hoursSat"": """", ""hoursSun"": """", ""dropOffNotes"": """"}"
San Diego,224261,Specialized Carlsbad,7750 El Camino Real,Carlsbad,CA,92009,442-208-7969,ebike,33.082246,-117.2664634,ChIJyfcRwmEL3IAR3Wi0ulc8mXQ,,,,,,,,,"{""businessName"": ""Specialized Carlsbad"", ""accountNumber"": ""224261"", ""acceptedMaterials"": ""ebike"", ""addressStreet"": ""7750 El Camino Real"", ""addressCity"": ""Carlsbad"", ""addressStateProvince"": ""CA"", ""addressZIP"": ""92009"", ""addressLatitude"": ""33.082246"", ""addressLongitude"": ""-117.2664634"", ""mainPhone"": ""442-208-7969"", ""googlePlaceID"": ""ChIJyfcRwmEL3IAR3Wi0ulc8mXQ"", ""hoursMon"": """", ""hoursTue"": """", ""hoursWed"": """", ""hoursThu"": """", ""hoursFri"": """", ""hoursSat"": """", ""hoursSun"": """", ""dropOffNotes"": """"}"
San Diego,222302,Sole Bicycles,745 N. Coast Highway 101,Encinitas,CA,92924,760-704-8197,ebike,33.0624425,-117.3015252,Ei03NDUgTiBDb2FzdCBId3kgMTAxLCBFbmNpbml0YXMsIENBIDkyMDI0LCBVU0EiMRIvChQKEgkjG5NK9wzcgBHU5RIaFwEiuRDpBSoUChIJuYL9Z_AM3IARAFVcrNpnQog,,,,,,,,,"{""businessName"": ""Sole Bicycles"", ""accountNumber"": ""222302"", ""acceptedMaterials"": ""ebike"", ""addressStreet"": ""745 N. Coast Highway 101"", ""addressCity"": ""Encinitas"", ""addressStateProvince"": ""CA"", ""addressZIP"": ""92924"", ""addressLatitude"": ""33.0624425"", ""addressLongitude"": ""-117.3015252"", ""mainPhone"": ""760-704-8197"", ""googlePlaceID"": ""Ei03NDUgTiBDb2FzdCBId3kgMTAxLCBFbmNpbml0YXMsIENBIDkyMDI0LCBVU0EiMRIvChQKEgkjG5NK9wzcgBHU5RIaFwEiuRDpBSoUChIJuYL9Z_AM3IARAFVcrNpnQog"", ""hoursMon"": """", ""hoursTue"": """", ""hoursWed"": """", ""hoursThu"": """", ""hoursFri"": """", ""hoursSat"": """", ""hoursSun"": """", ""dropOffNotes"": """"}"
San Diego,41891,The Home Depot,1550 W Valley Pkwy,Escondido,CA,92029-2140,176-043-2960,rechargeable,33.1108632,-117.1060686,ChIJD-FDqfP024ARVcR1xx4qBbI,,,,,,,,,"{""businessName"": ""The Home Depot"", ""accountNumber"": ""41891"", ""acceptedMaterials"": ""rechargeable"", ""addressStreet"": ""1550 W Valley Pkwy"", ""addressCity"": ""Escondido"", ""addressStateProvince"": ""CA"", ""addressZIP"": ""92029-2140"", ""addressLatitude"": ""33.1108632"", ""addressLongitude"": ""-117.1060686"", ""mainPhone"": ""176-043-2960"", ""googlePlaceID"": ""ChIJD-FDqfP024ARVcR1xx4qBbI"", ""hoursMon"": """", ""hoursTue"": """", ""hoursWed"": """", ""hoursThu"": """", ""hoursFri"": """", ""hoursSat"": """", ""hoursSun"": """", ""dropOffNotes"": """"}"
San Diego,220135,Griff Electric Bikes LLC,1900 North Coast Hwy101 Suite A,Encinitas,CA,92024,760-828-0775,ebike,33.0805598,-117.3080331,ChIJYaknGNwM3IARP32SigFu37Q,,,,,,,,,"{""businessName"": ""Griff Electric Bikes LLC"", ""accountNumber"": ""220135"", ""acceptedMaterials"": ""ebike"", ""addressStreet"": ""1900 North Coast Hwy101 Suite A"", ""addressCity"": ""Encinitas"", ""addressStateProvince"": ""CA"", ""addressZIP"": ""92024"", ""addressLatitude"": ""33.0805598"", ""addressLongitude"": ""-117.3080331"", ""mainPhone"": ""760-828-0775"", ""googlePlaceID"": ""ChIJYaknGNwM3IARP32SigFu37Q"", ""hoursMon"": """", ""hoursTue"": """", ""hoursWed"": """", ""hoursThu"": """", ""hoursFri"": """", ""hoursSat"": """", ""hoursSun"": """", ""dropOffNotes"": """"}"
San Diego,207897,White Cap Construction Supply,505 Corporate Dr,Escondido,CA,92029,760-438-2292,rechargeable;singleuse;cellphones,33.1271931,-117.1290616,ChIJaWrLsSf124ARDDNSlAGTpOE,,,,,,,,,"{""businessName"": ""White Cap Construction Supply"", ""accountNumber"": ""207897"", ""acceptedMaterials"": ""rechargeable;singleuse;cellphones"", ""addressStreet"": ""505 Corporate Dr"", ""addressCity"": ""Escondido"", ""addressStateProvince"": ""CA"", ""addressZIP"": ""92029"", ""addressLatitude"": ""33.1271931"", ""addressLongitude"": ""-117.1290616"", ""mainPhone"": ""760-438-2292"", ""googlePlaceID"": ""ChIJaWrLsSf124ARDDNSlAGTpOE"", ""hoursMon"": """", ""hoursTue"": """", ""hoursWed"": """", ""hoursThu"": """", ""hoursFri"": """", ""hoursSat"": """", ""hoursSun"": """", ""dropOffNotes"": """"}"
San Diego,224436,Stotz Equipment -Escondido,1830 West Mission Road,Escondido,CA,92029,760-737-2400,highenergybattery,33.1298304,-117.118925,ChIJDf0sQdr024ARTRSKzWJ4ECM,,,,,,,,,"{""businessName"": ""Stotz Equipment -Escondido"", ""accountNumber"": ""224436"", ""acceptedMaterials"": ""highenergybattery"", ""addressStreet"": ""1830 West Mission Road"", ""addressCity"": ""Escondido"", ""addressStateProvince"": ""CA"", ""addressZIP"": ""92029"", ""addressLatitude"": ""33.1298304"", ""addressLongitude"": ""-117.118925"", ""mainPhone"": ""760-737-2400"", ""googlePlaceID"": ""ChIJDf0sQdr024ARTRSKzWJ4ECM"", ""hoursMon"": """", ""hoursTue"": """", ""hoursWed"": """", ""hoursThu"": """", ""hoursFri"": """", ""hoursSat"": """", ""hoursSun"": """", ""dropOffNotes"": """"}"
San Diego,94478,Lowe's,620 W Mission Ave,Escondido,CA,92025-1611,760-484-5113,rechargeable;cellphones;highenergybattery,33.1289822,-117.0954049,ChIJLWkJtL3024AR1pWiQ1_3Rp8,,,,,,,,,"{""businessName"": ""Lowe's"", ""accountNumber"": ""94478"", ""acceptedMaterials"": ""rechargeable;cellphones;highenergybattery"", ""addressStreet"": ""620 W Mission Ave"", ""addressCity"": ""Escondido"", ""addressStateProvince"": ""CA"", ""addressZIP"": ""92025-1611"", ""addressLatitude"": ""33.1289822"", ""addressLongitude"": ""-117.0954049"", ""mainPhone"": ""760-484-5113"", ""googlePlaceID"": ""ChIJLWkJtL3024AR1pWiQ1_3Rp8"", ""hoursMon"": """", ""hoursTue"": """", ""hoursWed"": """", ""hoursThu"": """", ""hoursFri"": """", ""hoursSat"": """", ""hoursSun"": """", ""dropOffNotes"": """"}"
San Diego,181610,uBreakiFix,740 Nordahl Road,San Marcos,CA,92069,442-999-5553,rechargeable;cellphones,33.1344433,-117.1191753,ChIJ5cMkFtH024ARGg917XB48XU,,,,,,,,,"{""businessName"": ""uBreakiFix"", ""accountNumber"": ""181610"", ""acceptedMaterials"": ""rechargeable;cellphones"", ""addressStreet"": ""740 Nordahl Road"", ""addressCity"": ""San Marcos"", ""addressStateProvince"": ""CA"", ""addressZIP"": ""92069"", ""addressLatitude"": ""33.1344433"", ""addressLongitude"": ""-117.1191753"", ""mainPhone"": ""442-999-5553"", ""googlePlaceID"": ""ChIJ5cMkFtH024ARGg917XB48XU"", ""hoursMon"": """", ""hoursTue"": """", ""hoursWed"": """", ""hoursThu"": """", ""hoursFri"": """", ""hoursSat"": """", ""hoursSun"": """", ""dropOffNotes"": """"}"
San Diego,207903,White Cap Construction Supply,804 Rancheros Dr,San Marcos,CA,92069,800-252-5482,rechargeable;singleuse;cellphones,33.1405463,-117.1421926,ChIJKy5fOcyK24ARAdvQwAt3A74,,,,,,,,,"{""businessName"": ""White Cap Construction Supply"", ""accountNumber"": ""207903"", ""acceptedMaterials"": ""rechargeable;singleuse;cellphones"", ""addressStreet"": ""804 Rancheros Dr"", ""addressCity"": ""San Marcos"", ""addressStateProvince"": ""CA"", ""addressZIP"": ""92069"", ""addressLatitude"": ""33.1405463"", ""addressLongitude"": ""-117.1421926"", ""mainPhone"": ""800-252-5482"", ""googlePlaceID"": ""ChIJKy5fOcyK24ARAdvQwAt3A74"", ""hoursMon"": """", ""hoursTue"": """", ""hoursWed"": """", ""hoursThu"": """", ""hoursFri"": """", ""hoursSat"": """", ""hoursSun"": """", ""dropOffNotes"": """"}"
San Diego,41892,The Home Depot,550 W San Marcos Blvd,San Marcos,CA,92069-2727,760-510-2623,rechargeable,33.1402185,-117.1737154,ChIJvWDl96eK24AR3HlZhphNFTY,,,,,,,,,"{""businessName"": ""The Home Depot"", ""accountNumber"": ""41892"", ""acceptedMaterials"": ""rechargeable"", ""addressStreet"": ""550 W San Marcos Blvd"", ""addressCity"": ""San Marcos"", ""addressStateProvince"": ""CA"", ""addressZIP"": ""92069-2727"", ""addressLatitude"": ""33.1402185"", ""addressLongitude"": ""-117.1737154"", ""mainPhone"": ""760-510-2623"", ""googlePlaceID"": ""ChIJvWDl96eK24AR3HlZhphNFTY"", ""hoursMon"": """", ""hoursTue"": """", ""hoursWed"": """", ""hoursThu"": """", ""hoursFri"": """", ""hoursSat"": """", ""hoursSun"": """", ""dropOffNotes"": """"}"
